Timestamp,Seg01,Seg02,Seg03,Seg04,Seg05,Seg06,Seg07,Seg08,Seg09,Seg010,Seg011,Seg012,Seg013,Seg014,Seg015
2025-04-28 08:34:50,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:34:52,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:34:53,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:34:54,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:34:55,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:34:56,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:34:57,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:34:58,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:34:59,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:00,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:01,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:02,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:03,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:04,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[4.5105180740356445, -1.5953388214111328]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:05,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:06,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:07,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:08,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:09,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:10,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:11,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:12,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:13,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:14,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:15,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:16,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:17,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:18,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:19,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:20,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:21,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:22,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:23,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:24,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:25,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:26,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:27,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:28,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:29,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:30,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:31,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[6.981906890869141, 0.5029702186584473]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:32,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[3.122258186340332, 0.22492465376853943]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:33,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[3.122258186340332, 0.22492465376853943]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
2025-04-28 08:35:34,"[1.1519466638565063, 0.4416528046131134]","[6.6721343994140625, 2.117220163345337]","[6.785092353820801, 1.7211979627609253]","[1.2116022109985352, 0.2325046807527542]","[1.2231780290603638, 0.16085344552993774]","[3.122258186340332, 0.22492465376853943]","[6.999401569366455, 0.0915253534913063]","[6.992671012878418, -0.32023608684539795]","[6.961738586425781, -0.7308891415596008]","[6.906710624694824, -1.1390128135681152]","[6.827777862548828, -1.543194055557251]","[6.725214004516602, -1.9420340061187744]","[6.599373817443848, -2.3341526985168457]","[6.450692176818848, -2.7181923389434814]","[6.279684543609619, -3.092824697494507]"
